5248,14912,3584,-351,-343,-313
 
5248,14912,3584,-351,-343,-313
 
5248,14912,3584,-351,-343,-313
 
5248,14912,3584,-349,-339,-314
 
5184,14720,4480,-354,-339,-316
 
5184,14720,4480,-354,-339,-316
 
5184,14720,4480,-355,-338,-317
 
5184,14720,4224,-355,-338,-317
 
5184,14720,4224,-355,-334,-316
 
5248,15040,3584,-355,-334,-316
 
5248,15040,3584,-353,-339,-316
 
5248,15040,3584,-353,-339,-316
 
5312,14848,4032,-356,-338,-317
 
5312,14848,4032,-356,-338,-317
 
5312,14848,4032,-353,-335,-320
 
5184,14720,4224,-353,-335,-320
 
5184,14720,4224,-353,-335,-322
 
5184,14720,4224,-352,-342,-321
 
5184,14784,3968,-352,-342,-321
 
5184,14784,3968,-345,-340,-317
 
5120,14976,3520,-345,-340,-317
 
5120,14976,3520,-347,-339,-320
 
5120,14976,3520,-347,-339,-320
 
5120,15104,3392,-346,-338,-319
 
5120,15104,3392,-346,-338,-319
 
5120,15104,3392,-346,-339,-319
 
5184,14720,4224,-346,-339,-319
 
5184,14720,4224,-350,-336,-322
 
5184,14720,4224,-350,-336,-322
 
5568,14592,4672,-346,-339,-320
 
5568,14592,4672,-339,-344,-325
 
4416,15296,3648,-339,-344,-325
 
4416,15296,3648,-339,-341,-326
 
4416,15296,3648,-339,-341,-326
 
4672,14784,4160,-336,-340,-329
 
4672,14784,4160,-336,-340,-329
 
4672,14784,4160,-337,-334,-329
 
4864,14528,5248,-337,-334,-329
 
4864,14528,5248,-342,-336,-327
 
4864,14528,4736,-342,-336,-327
 
4672,14976,4608,-341,-336,-326
 
4672,14976,4608,-340,-340,-327
 
4736,15168,3968,-340,-340,-327
 
4736,15168,3968,-339,-340,-327
 
4736,15168,3968,-339,-340,-327
 
5440,14848,3712,-337,-343,-328
 
5440,14848,3712,-337,-343,-328
 
5440,14848,3712,-331,-347,-333
 
5504,14976,3776,-331,-347,-333
 
5504,14976,3776,-314,-353,-334
 
4608,15232,3968,-314,-353,-334
 
4608,15232,3968,-290,-370,-339
 
4608,15232,3968,-290,-370,-339
 
3520,14976,4096,-263,-390,-341
 
3520,14976,4096,-243,-411,-332
 
3520,14976,4096,-243,-411,-332
 
5376,15552,4032,-219,-432,-323
 
5376,15552,4032,-219,-432,-323
 
5376,15552,4032,-181,-460,-312
 
8064,13632,1600,-181,-460,-312
 
8064,13632,1600,-191,-467,-299
 
15616,16576,-64,-191,-467,-299
 
15616,16576,-64,-293,-419,-287
 
15616,16576,-64,-293,-419,-287
 
6592,5760,0,-402,-326,-276
 
6592,5760,0,-402,-326,-276
 
6592,5760,0,-456,-249,-270
 
7040,4928,-576,-456,-249,-270
 
7040,4928,-576,-455,-243,-279
 
7040,4928,-576,-455,-243,-279
 
15936,12416,4992,-413,-300,-297
 
15936,12416,4992,-348,-369,-310
 
15936,12416,4992,-348,-369,-310
 
7808,25536,-768,-301,-413,-304
 
7808,25536,-768,-301,-413,-304
 
8064,12096,-576,-265,-435,-303
 
8064,12096,-576,-265,-435,-303
 
8064,12096,-576,-218,-458,-302
 
3136,14976,-128,-218,-458,-302
 
3136,14976,-128,-191,-469,-299
 
3136,14976,-128,-191,-469,-299
 
3392,15360,-1152,-175,-478,-292
 
3392,15360,-1152,-166,-481,-292
 
3392,15360,-1152,-166,-481,-292
 
4224,15552,-832,-164,-485,-289
 
4224,15552,-832,-164,-485,-289
 
4096,15552,-2176,-169,-488,-288
 
4096,15552,-2176,-169,-488,-288
 
4096,15552,-2176,-169,-489,-285
 
1920,15808,-3520,-169,-489,-285
 
1920,15808,-3520,-164,-487,-285
 
1920,15808,-3520,-154,-490,-288
 
3072,15680,-896,-154,-490,-288
 
3072,15680,-896,-149,-489,-291
 
1984,15680,-512,-149,-489,-291
 
1984,15680,-512,-147,-486,-291
 
1984,15680,-512,-147,-486,-291
 
3200,16640,-1920,-151,-486,-294
 
3200,16640,-1920,-151,-486,-294
 
3200,16640,-1920,-160,-481,-295
 
4672,15360,-128,-160,-481,-295
 
4672,15360,-128,-159,-478,-299
 
4672,15360,-128,-153,-475,-302
 
3328,15808,-1344,-153,-475,-302
 
3328,15808,-1344,-151,-472,-306
 
4160,15424,64,-151,-472,-306
 
4160,15424,64,-156,-466,-310
 
4160,15424,64,-156,-466,-310
 
4032,15808,192,-158,-463,-314
 
4032,15808,192,-158,-463,-314
 
4032,15808,192,-165,-461,-317
 
3072,15936,576,-165,-461,-317
 
3072,15936,576,-164,-456,-320
 
3072,15936,576,-164,-456,-320
 
4160,15360,2368,-175,-447,-323
 
4160,15360,2368,-175,-447,-323
 
4160,15360,2368,-182,-445,-322
 
4480,14528,1920,-182,-445,-322
 
4480,14528,1920,-206,-444,-319
 
11904,13120,-1344,-245,-428,-317
 
11904,13120,-1344,-245,-428,-317
 
11904,13120,-1344,-266,-409,-316
 
13696,-1536,1280,-266,-409,-316
 
13696,-1536,1280,-246,-413,-319
 
13696,-1536,1280,-246,-413,-319
 
2368,17728,3200,-185,-433,-323
 
2368,17728,3200,-185,-433,-323
 
3584,17088,-576,-147,-442,-319
 
3584,17088,-576,-122,-451,-318
 
3584,17088,-576,-122,-451,-318
 
3584,15936,192,-120,-457,-313
 
3584,15936,192,-120,-457,-313
 
3584,15936,192,-122,-460,-313
 
4224,15360,-832,-122,-460,-313
 
